list,experimental_list,block,item_order,item_id,Condition,block_within_speaker,name,image,guise,topic,sentence,question,Answer,audio,trial_type,audio_question,audio_answer,audio_alt1,audio_alt2,audio_alt3
M1_list4BaseA-b,list4BaseA-b,3,20,Without_15_Y,Without,1,Madison,w2_face.png,Northern,so last week,she saw that Jane went to the event without her lipstick off last week.,Was Jane wearing her lipstick when she went out recently?,y,Madison_Northern2_NoCollege_EPCAgreement.wav,spr,NA,NA,NA,NA,NA
M1_list4BaseA-b,list4BaseA-b,3,21,SVA_7_SSS,SVA,1,Madison,w2_face.png,Northern,uh oh,we were told that the letter from the detective really was in the mailbox.,Was there more than one letter in the mailbox?,n,Madison_Northern2_NoCollege_EPCAgreement.wav,spr,NA,NA,NA,NA,NA
M1_list4BaseA-b,list4BaseA-b,4,0,NA,NA,1,Hayley,w3_face.png,NA,NA,NA,NA,NA,Hayley_Southern1_NoCollege_EPCAgreement.wav,audio,Where is Hayley from?,Mountains of southwest Virginia,New York City,Suburbs of St. Louis,Farm community in central Kansas
M1_list4BaseA-b,list4BaseA-b,4,1,Colloq48,Colloq,1,Hayley,w3_face.png,Southern,so for the house party,is it alright if my friend comes to the thing tn??,Does Hayley intend to go to a party tonight?,y,Hayley_Southern1_NoCollege_EPCAgreement.wav,spr,NA,NA,NA,NA,NA
M1_list4BaseA-b,list4BaseA-b,4,2,Without_8_Y,Without,1,Hayley,w3_face.png,Southern,haha,don't tell me Clara danced in the rain without her jacket off last night.,Was Clara wearing her jacket when she danced last night?,y,Hayley_Southern1_NoCollege_EPCAgreement.wav,spr,NA,NA,NA,NA,NA
M1_list4BaseA-b,list4BaseA-b,4,3,SVA_23_SPS,SVA,1,Hayley,w3_face.png,Southern,back to Niagra Falls,she said the van for the tourists finally was left parked a mile away.,Was there more than one van a mile away?,n,Hayley_Southern1_NoCollege_EPCAgreement.wav,spr,NA,NA,NA,NA,NA
M1_list4BaseA-b,list4BaseA-b,4,4,Colloq22,Colloq,1,Hayley,w3_face.png,Southern,so it's family weekend,after the game my brother will be coming over btw,Is Hayley going to spend some time with her brother soon?,y,Hayley_Southern1_NoCollege_EPCAgreement.wav,spr,NA,NA,NA,NA,NA
M1_list4BaseA-b,list4BaseA-b,4,5,SVA_46_SPP,SVA,1,Hayley,w3_face.png,Southern,well that's a choice,I can't believe that the tent for the hikers really were put up over there.,Was there more than one tent put over there?,n,Hayley_Southern1_NoCollege_EPCAgreement.wav,spr,NA,NA,NA,NA,NA
M1_list4BaseA-b,list4BaseA-b,4,6,PNC_6_C,PNC,1,Hayley,w3_face.png,Southern,so the other day,did you know that a passerby rescued a kid from actually running into some bad traffic.,Did the kid run into some bad traffic?,n,Hayley_Southern1_NoCollege_EPCAgreement.wav,spr,NA,NA,NA,NA,NA
M1_list4BaseA-b,list4BaseA-b,4,7,SVA_32_SSP,SVA,1,Hayley,w3_face.png,Southern,still getting stuff for class,but he said that the easel for the artist actually were in the new studio.,Was there more than one easel in the studio?,n,Hayley_Southern1_NoCollege_EPCAgreement.wav,spr,NA,NA,NA,NA,NA
M1_list4BaseA-b,list4BaseA-b,4,8,ORC-lexicalverb-pp1,ORC-lexicalverb-pp,1,Hayley,w3_face.png,Southern,so the big fine,it's too bad that the bus driver the teachers angered misplaced the book from the depository.,Did the bus driver find the book?,n,Hayley_Southern1_NoCollege_EPCAgreement.wav,spr,NA,NA,NA,NA,NA
M1_list4BaseA-b,list4BaseA-b,4,9,Without_23_N,Without,1,Hayley,w3_face.png,Southern,cute!,they heard that Abby was dancing without her heels on at the fancy dinner.,Was Abby wearing her heels when she danced at dinner?,n,Hayley_Southern1_NoCollege_EPCAgreement.wav,spr,NA,NA,NA,NA,NA
M1_list4BaseA-b,list4BaseA-b,4,10,PNC_16_P,PNC,1,Hayley,w3_face.png,Southern,some cooking show updates:,the other day the cook kept the soup from almost boiling over on the stove.,Did the soup boil over on the stove?,y,Hayley_Southern1_NoCollege_EPCAgreement.wav,spr,NA,NA,NA,NA,NA
M1_list4BaseA-b,list4BaseA-b,4,11,Colloq5,Colloq,1,Hayley,w3_face.png,Southern,ugh,you actually only had one thing to remember for this party.,Did Hayley's friend forget to bring something to the party?,y,Hayley_Southern1_NoCollege_EPCAgreement.wav,spr,NA,NA,NA,NA,NA
M1_list4BaseA-b,list4BaseA-b,4,12,SC-DObias-ps2,SC-DObias-ps,1,Hayley,w3_face.png,Southern,I think it was an NPR story,"I heard it on the radio, the concerned priests asserted the belief would be hard to justify.",Did more than one priest seem concerned?,y,Hayley_Southern1_NoCollege_EPCAgreement.wav,spr,NA,NA,NA,NA,NA
M1_list4BaseA-b,list4BaseA-b,4,13,Colloq38,Colloq,1,Hayley,w3_face.png,Southern,so relieved,my shift was canceled today so I got to sleep in!,Was work cancelled today?,y,Hayley_Southern1_NoCollege_EPCAgreement.wav,spr,NA,NA,NA,NA,NA
M1_list4BaseA-b,list4BaseA-b,4,14,SVA_41_SSS,SVA,1,Hayley,w3_face.png,Southern,about the ponies,he told me the horse by the barn probably was off eating hay.,Was there more than one horse off eating hay?,n,Hayley_Southern1_NoCollege_EPCAgreement.wav,spr,NA,NA,NA,NA,NA
M1_list4BaseA-b,list4BaseA-b,4,15,PNC_5_C,PNC,1,Hayley,w3_face.png,Southern,nice,last week a nurse saved a patient from surely falling out of her bed.,Did the patient fall out of her bed?,n,Hayley_Southern1_NoCollege_EPCAgreement.wav,spr,NA,NA,NA,NA,NA
M1_list4BaseA-b,list4BaseA-b,4,16,SVA_22_SSP,SVA,1,Hayley,w3_face.png,Southern,so for office hours,she heard that the teacher of the girl literally were in her office.,Was there more than one teacher in the office?,n,Hayley_Southern1_NoCollege_EPCAgreement.wav,spr,NA,NA,NA,NA,NA
M1_list4BaseA-b,list4BaseA-b,4,17,Colloq32,Colloq,1,Hayley,w3_face.png,Southern,UGH,not me just now planning the birthday party. it's in 2 days LOL,Does Hayley sometimes procrastinate?,y,Hayley_Southern1_NoCollege_EPCAgreement.wav,spr,NA,NA,NA,NA,NA
M1_list4BaseA-b,list4BaseA-b,4,18,Colloq15,Colloq,1,Hayley,w3_face.png,Southern,omg,let's get pocky when we leaveeeee,Is Hayley planning to buy something?,y,Hayley_Southern1_NoCollege_EPCAgreement.wav,spr,NA,NA,NA,NA,NA
M1_list4BaseA-b,list4BaseA-b,4,19,Without_24_Y,Without,1,Hayley,w3_face.png,Southern,hmm,but actually Mark went to graduation without his vest off last year.,Was Mark wearing his vest when he went to graduation?,y,Hayley_Southern1_NoCollege_EPCAgreement.wav,spr,NA,NA,NA,NA,NA
M1_list4BaseA-b,list4BaseA-b,4,20,GlobalAmb3,GlobalAmb,1,Hayley,w3_face.png,Southern,so sad,so actually the nephew of the fisherman who drowned himself in the ocean didn't know about the tricky current.,Did the nephew drown?,n,Hayley_Southern1_NoCollege_EPCAgreement.wav,spr,NA,NA,NA,NA,NA
M1_list4BaseA-b,list4BaseA-b,4,21,SVA_12_SSS,SVA,1,Hayley,w3_face.png,Southern,worst professor ever,I can't believe that the complaint from the student really was in the trash.,Was there more than one complaint in the trash?,n,Hayley_Southern1_NoCollege_EPCAgreement.wav,spr,NA,NA,NA,NA,NA
M1_list4BaseA-b,list4BaseA-b,5,0,NA,NA,2,Ashley,w1_face.png,NA,NA,NA,NA,NA,Ashley_Northern1_NoCollege_EPCAgreement.wav,audio,Where is Ashley from?,Outside of D.C.,Desert town in western Nevada,Near San Francisco,Small town in eastern Pennsylvania
M1_list4BaseA-b,list4BaseA-b,5,1,PNC_1_P,PNC,2,Ashley,w1_face.png,Northern,oh wow,last week a lifeguard saved a child from nearly drowning at the local pool.,Did the child drown at the local pool?,y,Ashley_Northern1_NoCollege_EPCAgreement.wav,spr,NA,NA,NA,NA,NA
M1_list4BaseA-b,list4BaseA-b,5,2,SC-DObias-pp2,SC-DObias-pp,2,Ashley,w1_face.png,Northern,back to the gallery interview,"it's too bad, the art critics wrote the interviews had been a complete disaster.",Did more than one interview go poorly?,y,Ashley_Northern1_NoCollege_EPCAgreement.wav,spr,NA,NA,NA,NA,NA
M1_list4BaseA-b,list4BaseA-b,5,3,ORC-lexicalverb-pp2,ORC-lexicalverb-pp,2,Ashley,w1_face.png,Northern,anyways,so the students the representatives addressed wore jeans to the reception.,Did the dress code seem formal?,n,Ashley_Northern1_NoCollege_EPCAgreement.wav,spr,NA,NA,NA,NA,NA
M1_list4BaseA-b,list4BaseA-b,5,4,SVA_8_SPP,SVA,2,Ashley,w1_face.png,Northern,"so, pest control",I found out that the trap for the rats really were in the basement.,Was there more than one trap in the basement?,n,Ashley_Northern1_NoCollege_EPCAgreement.wav,spr,NA,NA,NA,NA,NA
M1_list4BaseA-b,list4BaseA-b,5,5,Without_17_N,Without,2,Ashley,w1_face.png,Northern,so the lake,I know that Daniel walked along the lake without his sneakers on very recently.,Was Daniel wearing his sneakers when he visited the lake?,n,Ashley_Northern1_NoCollege_EPCAgreement.wav,spr,NA,NA,NA,NA,NA
M1_list4BaseA-b,list4BaseA-b,5,6,Colloq7,Colloq,2,Ashley,w1_face.png,Northern,alright,but we should def go to the pickup bball game since it starts at 4!!,Does Ashley want to play basketball tonight?,y,Ashley_Northern1_NoCollege_EPCAgreement.wav,spr,NA,NA,NA,NA,NA
M1_list4BaseA-b,list4BaseA-b,5,7,Without_22_Y,Without,2,Ashley,w1_face.png,Northern,oh ben,did you see that Ben went to work without his belt off early yesterday morning.,Was Ben wearing his belt when he went to work?,y,Ashley_Northern1_NoCollege_EPCAgreement.wav,spr,NA,NA,NA,NA,NA
M1_list4BaseA-b,list4BaseA-b,5,8,SVA_25_SPS,SVA,2,Ashley,w1_face.png,Northern,so yeah at the zoo,I saw that the banana for the monkeys finally was in the dish.,Was there more than one banana in the dish?,n,Ashley_Northern1_NoCollege_EPCAgreement.wav,spr,NA,NA,NA,NA,NA
M1_list4BaseA-b,list4BaseA-b,5,9,SVA_6_SSP,SVA,2,Ashley,w1_face.png,Northern,so the missing paperwork,last I heard the memo from the accountant probably were sent on Thursday.,Was there more than one memo sent on Thursday?,n,Ashley_Northern1_NoCollege_EPCAgreement.wav,spr,NA,NA,NA,NA,NA
M1_list4BaseA-b,list4BaseA-b,5,10,Colloq11,Colloq,2,Ashley,w1_face.png,Northern,thinking about plans,what does friday look liek for you?,Does Ashley have Friday night free?,y,Ashley_Northern1_NoCollege_EPCAgreement.wav,spr,NA,NA,NA,NA,NA
M1_list4BaseA-b,list4BaseA-b,5,11,Colloq34,Colloq,2,Ashley,w1_face.png,Northern,oops,i may or may not have slept through my alarm this morning,Was Ashley asleep too late this morning?,y,Ashley_Northern1_NoCollege_EPCAgreement.wav,spr,NA,NA,NA,NA,NA
M1_list4BaseA-b,list4BaseA-b,5,12,PNC_12_P,PNC,2,Ashley,w1_face.png,Northern,speaking of starbucks,I laughed when the professor prevented the coffee from almost spilling on the new table.,Did the coffee spill on the new table?,y,Ashley_Northern1_NoCollege_EPCAgreement.wav,spr,NA,NA,NA,NA,NA
M1_list4BaseA-b,list4BaseA-b,5,13,Colloq28,Colloq,2,Ashley,w1_face.png,Northern,so busy now,oh how i miss the days of reading for fun,Does Ashley miss reading novels?,y,Ashley_Northern1_NoCollege_EPCAgreement.wav,spr,NA,NA,NA,NA,NA
M1_list4BaseA-b,list4BaseA-b,5,14,Colloq20,Colloq,2,Ashley,w1_face.png,Northern,oops,lowkey i really have to call my mom back so she doesn't think i'm actually dead,Does Ashley sometimes forget to return phone calls?,y,Ashley_Northern1_NoCollege_EPCAgreement.wav,spr,NA,NA,NA,NA,NA
M1_list4BaseA-b,list4BaseA-b,5,15,SVA_18_SSP,SVA,2,Ashley,w1_face.png,Northern,fun fact of the day,did you know that the inventor of the motorcycle actually were in the news today.,Was there more than one inventor in the news?,n,Ashley_Northern1_NoCollege_EPCAgreement.wav,spr,NA,NA,NA,NA,NA
M1_list4BaseA-b,list4BaseA-b,5,16,SVA_1_SSS,SVA,2,Ashley,w1_face.png,Northern,about the old vase,looks like the vase for the flower probably was long forgotten in the basement.,Was there more than one vase in the basement?,n,Ashley_Northern1_NoCollege_EPCAgreement.wav,spr,NA,NA,NA,NA,NA
M1_list4BaseA-b,list4BaseA-b,5,17,Colloq46,Colloq,2,Ashley,w1_face.png,Northern,I feel so much better,my roommate is the literal best for bringing my sweatshirt to me.,Is Ashley's roommate considerate?,y,Ashley_Northern1_NoCollege_EPCAgreement.wav,spr,NA,NA,NA,NA,NA
M1_list4BaseA-b,list4BaseA-b,5,18,SVA_11_SSS,SVA,2,Ashley,w1_face.png,Northern,back to the neon,he noticed the sign on the taxi actually was lit up brightly.,Was there more than one sign lit up brightly?,n,Ashley_Northern1_NoCollege_EPCAgreement.wav,spr,NA,NA,NA,NA,NA
M1_list4BaseA-b,list4BaseA-b,5,19,GlobalAmb10,GlobalAmb,2,Ashley,w1_face.png,Northern,she's gotta get a hobby,did you hear the daughter of the saleswoman who talked to herself all the time walked in to the room.,Was it the saleswoman who talked to herself?,y,Ashley_Northern1_NoCollege_EPCAgreement.wav,spr,NA,NA,NA,NA,NA
M1_list4BaseA-b,list4BaseA-b,5,20,Without_13_Y,Without,2,Ashley,w1_face.png,Northern,back to going out,I think Jenny entered the bar without her rings off early last night.,Was Jenny wearing her rings when she entered the bar?,y,Ashley_Northern1_NoCollege_EPCAgreement.wav,spr,NA,NA,NA,NA,NA
M1_list4BaseA-b,list4BaseA-b,5,21,PNC_8_C,PNC,2,Ashley,w1_face.png,Northern,oh man,it's crazy that a firefighter kept a bomb from actually exploding in the building's basement.,Did the bomb explode in the building's basement?,n,Ashley_Northern1_NoCollege_EPCAgreement.wav,spr,NA,NA,NA,NA,NA
M1_list4BaseA-b,list4BaseA-b,6,0,NA,NA,2,Shelby,w4_face.png,NA,NA,NA,NA,NA,Shelby_Southern2_NoCollege_EPCAgreement.wav,audio,Where is Shelby from?,Rural part of eastern Tennessee,Small town on the Florida panhandle,Central Indiana,"Suburb of Boston, Massachusetts"
M1_list4BaseA-b,list4BaseA-b,6,1,Without_7_Y,Without,2,Shelby,w4_face.png,Southern,anyways bedtime,his girlfriend remembered that Jim went to bed without his socks off last night.,Was Jim wearing his socks when he went to bed?,y,Shelby_Southern2_NoCollege_EPCAgreement.wav,spr,NA,NA,NA,NA,NA
M1_list4BaseA-b,list4BaseA-b,6,2,SVA_15_SSP,SVA,2,Shelby,w4_face.png,Southern,about the baby shower,she said the present for the baby probably were in the closet.,Was there more than one present in the closet?,n,Shelby_Southern2_NoCollege_EPCAgreement.wav,spr,NA,NA,NA,NA,NA
M1_list4BaseA-b,list4BaseA-b,6,3,Colloq21,Colloq,2,Shelby,w4_face.png,Southern,ughhh,idk why my mom is calling me so much. i'm fine!!,Did Shelby receive many calls from her mother?,y,Shelby_Southern2_NoCollege_EPCAgreement.wav,spr,NA,NA,NA,NA,NA
M1_list4BaseA-b,list4BaseA-b,6,4,SVA_33_SSS,SVA,2,Shelby,w4_face.png,Southern,not just stamps,he noticed that the envelope for the letter finally was in the drawer.,Was there more than one envelope in the drawer?,n,Shelby_Southern2_NoCollege_EPCAgreement.wav,spr,NA,NA,NA,NA,NA
M1_list4BaseA-b,list4BaseA-b,6,5,SVA_44_SPP,SVA,2,Shelby,w4_face.png,Southern,"anyways, gardenening",of course the pot for the plants probably were on the porch.,Was there more than one pot on the porch?,n,Shelby_Southern2_NoCollege_EPCAgreement.wav,spr,NA,NA,NA,NA,NA
M1_list4BaseA-b,list4BaseA-b,6,6,Colloq31,Colloq,2,Shelby,w4_face.png,Southern,so mad,I gotta work late tonight.,Is Shelby working late tonight?,y,Shelby_Southern2_NoCollege_EPCAgreement.wav,spr,NA,NA,NA,NA,NA
M1_list4BaseA-b,list4BaseA-b,6,7,SVA_2_SPS,SVA,2,Shelby,w4_face.png,Southern,beach detour again,ugh so the highway to the islands really was still under repair.,Was there more than one highway still under repair?,n,Shelby_Southern2_NoCollege_EPCAgreement.wav,spr,NA,NA,NA,NA,NA
M1_list4BaseA-b,list4BaseA-b,6,8,SVA_29_SPP,SVA,2,Shelby,w4_face.png,Southern,this a safety problem?,so it seems like the bridge over the rivers literally were left swinging wildly.,Was there more than one bridge left swinging wildly?,n,Shelby_Southern2_NoCollege_EPCAgreement.wav,spr,NA,NA,NA,NA,NA
M1_list4BaseA-b,list4BaseA-b,6,9,Without_20_Y,Without,2,Shelby,w4_face.png,Southern,yep,we all know Claudia walked to class without her headphones off this afternoon.,Was Claudia wearing her headphones when she walked to class?,y,Shelby_Southern2_NoCollege_EPCAgreement.wav,spr,NA,NA,NA,NA,NA
M1_list4BaseA-b,list4BaseA-b,6,10,Colloq35,Colloq,2,Shelby,w4_face.png,Southern,meant to ask you,got any plans for the summer? barely thought about it yet,Is Shelby still thinking about her plans?,y,Shelby_Southern2_NoCollege_EPCAgreement.wav,spr,NA,NA,NA,NA,NA
M1_list4BaseA-b,list4BaseA-b,6,11,SC-DObias-ps3,SC-DObias-ps,2,Shelby,w4_face.png,Southern,everyone's scandalized!,"it's the big local story, the newspaper editors advocated the truth needed to be made public.",Did the editors support something staying secret?,n,Shelby_Southern2_NoCollege_EPCAgreement.wav,spr,NA,NA,NA,NA,NA
M1_list4BaseA-b,list4BaseA-b,6,12,PNC_24_C,PNC,2,Shelby,w4_face.png,Southern,back to the election rally,the news said the riot cops restrained the protesters from actually tearing down the big fence.,Did the protesters tear down the big fence?,n,Shelby_Southern2_NoCollege_EPCAgreement.wav,spr,NA,NA,NA,NA,NA
M1_list4BaseA-b,list4BaseA-b,6,13,Colloq16,Colloq,2,Shelby,w4_face.png,Southern,mmm choices,"idk what to get, hbu?",Does Shelby have her mind made up?,y,Shelby_Southern2_NoCollege_EPCAgreement.wav,spr,NA,NA,NA,NA,NA
M1_list4BaseA-b,list4BaseA-b,6,14,GlobalAmb6,GlobalAmb,2,Shelby,w4_face.png,Southern,back to the royal family tabloids,sometimes the sister of the baroness who admired herself an inordinate amount enjoyed all the attention.,Was it the sister who admired herself?,n,Shelby_Southern2_NoCollege_EPCAgreement.wav,spr,NA,NA,NA,NA,NA
M1_list4BaseA-b,list4BaseA-b,6,15,ORC-copula-ps1,ORC-copula-ps,2,Shelby,w4_face.png,Southern,wow fancy,"so, actually, the golfers the caddy escorted were eager to return to the country club.",Did more than one golfer seem pressed for time?,y,Shelby_Southern2_NoCollege_EPCAgreement.wav,spr,NA,NA,NA,NA,NA
M1_list4BaseA-b,list4BaseA-b,6,16,Colloq44,Colloq,2,Shelby,w4_face.png,Southern,ok rude,"there's actually no way he didn't invite me to the party, right??",Is Shelby mad at her friend?,y,Shelby_Southern2_NoCollege_EPCAgreement.wav,spr,NA,NA,NA,NA,NA
M1_list4BaseA-b,list4BaseA-b,6,17,Colloq37,Colloq,2,Shelby,w4_face.png,Southern,saw the most adorable puppy today,the cutie had floppy ears and the happiest little wag in his tail omg,Was Shelby excited about something?,y,Shelby_Southern2_NoCollege_EPCAgreement.wav,spr,NA,NA,NA,NA,NA
M1_list4BaseA-b,list4BaseA-b,6,18,PNC_21_C,PNC,2,Shelby,w4_face.png,Southern,about the hospital patient,last year the nurses restrained a man from surely leaving the hospital right away.,Did the man leave the hospital right away?,n,Shelby_Southern2_NoCollege_EPCAgreement.wav,spr,NA,NA,NA,NA,NA
M1_list4BaseA-b,list4BaseA-b,6,19,Without_2_N,Without,2,Shelby,w4_face.png,Southern,so this morning,I think Alex left the dorm without his coat on early this morning.,Was Alex wearing his coat when he left this morning?,n,Shelby_Southern2_NoCollege_EPCAgreement.wav,spr,NA,NA,NA,NA,NA
M1_list4BaseA-b,list4BaseA-b,6,20,PNC_10_P,PNC,2,Shelby,w4_face.png,Southern,I LOVE MY MOM,I couldn't believe my mom saved a woman from almost fainting on the steep escalator.,Did the woman faint on the steep escalator?,y,Shelby_Southern2_NoCollege_EPCAgreement.wav,spr,NA,NA,NA,NA,NA
M1_list4BaseA-b,list4BaseA-b,6,21,SVA_20_SSS,SVA,2,Shelby,w4_face.png,Southern,about the downtown offices,I think that the office of the employee actually was past main street.,Was there more than one office past main street?,n,Shelby_Southern2_NoCollege_EPCAgreement.wav,spr,NA,NA,NA,NA,NA
M1_list4BaseA-b,list4BaseA-b,7,0,NA,NA,2,Hayley,w3_face.png,NA,NA,NA,NA,NA,Hayley_Southern1_NoCollege_EPCAgreement.wav,audio,Where is Hayley from?,Mountains of southwest Virginia,New York City,Suburbs of St. Louis,Farm community in central Kansas
M1_list4BaseA-b,list4BaseA-b,7,1,Colloq18,Colloq,2,Hayley,w3_face.png,Southern,yess Jane's cooking,ugh my roomates pasta is literally the best omg,Does Hayley like her roommate's cooking?,y,Hayley_Southern1_NoCollege_EPCAgreement.wav,spr,NA,NA,NA,NA,NA
M1_list4BaseA-b,list4BaseA-b,7,2,GlobalAmb2,GlobalAmb,2,Hayley,w3_face.png,Southern,you gotta hear this,in this story the butler of the actor who did not like himself very much caught the armed robber.,Was it the butler who didn't like himself?,n,Hayley_Southern1_NoCollege_EPCAgreement.wav,spr,NA,NA,NA,NA,NA
M1_list4BaseA-b,list4BaseA-b,7,3,SVA_4_SPP,SVA,2,Hayley,w3_face.png,Southern,clearly a party,it's obvious because the door to the rooms finally were all nicely decorated.,Was there more than one door with nice decorations?,n,Hayley_Southern1_NoCollege_EPCAgreement.wav,spr,NA,NA,NA,NA,NA
M1_list4BaseA-b,list4BaseA-b,7,4,SVA_3_SPP,SVA,2,Hayley,w3_face.png,Southern,talk about dedication,Tom said the author of the novels actually were in the haunted cabin.,Was there more than one author in the cabin?,n,Hayley_Southern1_NoCollege_EPCAgreement.wav,spr,NA,NA,NA,NA,NA
M1_list4BaseA-b,list4BaseA-b,7,5,ORC-lexicalverb-ps2,ORC-lexicalverb-ps,2,Hayley,w3_face.png,Southern,a lot going on with that field trip,but the visitor the hosts engaged described the route to the attractions.,Was there more than one attraction?,y,Hayley_Southern1_NoCollege_EPCAgreement.wav,spr,NA,NA,NA,NA,NA
M1_list4BaseA-b,list4BaseA-b,7,6,SVA_14_SPS,SVA,2,Hayley,w3_face.png,Southern,about the film fest,he said that the director of the films actually was on the stage.,Was there more than one director on the stage?,n,Hayley_Southern1_NoCollege_EPCAgreement.wav,spr,NA,NA,NA,NA,NA
M1_list4BaseA-b,list4BaseA-b,7,7,GlobalAmb12,GlobalAmb,2,Hayley,w3_face.png,Southern,our neighbors are so loud,and the aunt of the nun who lost herself in thought was disturbed by the noise.,Was the nun lost in thought?,y,Hayley_Southern1_NoCollege_EPCAgreement.wav,spr,NA,NA,NA,NA,NA
M1_list4BaseA-b,list4BaseA-b,7,8,Without_1_Y,Without,2,Hayley,w3_face.png,Southern,back to running,it's true that Chris ran the trail without his shirt off the other day.,Was Chris wearing his shirt when he went out running?,y,Hayley_Southern1_NoCollege_EPCAgreement.wav,spr,NA,NA,NA,NA,NA
M1_list4BaseA-b,list4BaseA-b,7,9,Colloq25,Colloq,2,Hayley,w3_face.png,Southern,you see that new show on Netflix?,it's about a girl who has super powers.,Does Hayley like shows about superheroes?,y,Hayley_Southern1_NoCollege_EPCAgreement.wav,spr,NA,NA,NA,NA,NA
M1_list4BaseA-b,list4BaseA-b,7,10,PNC_7_C,PNC,2,Hayley,w3_face.png,Southern,guess what,I saw that a cop prevented a stroller from surely tipping into the bushes.,Did the stroller tip in to the bushes?,n,Hayley_Southern1_NoCollege_EPCAgreement.wav,spr,NA,NA,NA,NA,NA
M1_list4BaseA-b,list4BaseA-b,7,11,Colloq12,Colloq,2,Hayley,w3_face.png,Southern,im feeling a movie night,you down to watch netflix tn?,Does Hayley use Netflix?,y,Hayley_Southern1_NoCollege_EPCAgreement.wav,spr,NA,NA,NA,NA,NA
M1_list4BaseA-b,list4BaseA-b,7,12,PNC_23_P,PNC,2,Hayley,w3_face.png,Southern,got the local news,she told me that the cashier restrained a pickpocket from almost taking the cash and running away.,Did the pickpocket take the cash and run?,y,Hayley_Southern1_NoCollege_EPCAgreement.wav,spr,NA,NA,NA,NA,NA
M1_list4BaseA-b,list4BaseA-b,7,13,Colloq36,Colloq,2,Hayley,w3_face.png,Southern,good news,omg. the deadline was moved to next week. THANK GOD,Does Hayley seem relieved?,y,Hayley_Southern1_NoCollege_EPCAgreement.wav,spr,NA,NA,NA,NA,NA
M1_list4BaseA-b,list4BaseA-b,7,14,SVA_17_SSP,SVA,2,Hayley,w3_face.png,Southern,about the hermit,haven't you heard that the house on the hill totally were from that movie.,Was there more than one house from that movie?,n,Hayley_Southern1_NoCollege_EPCAgreement.wav,spr,NA,NA,NA,NA,NA
M1_list4BaseA-b,list4BaseA-b,7,15,Colloq4,Colloq,2,Hayley,w3_face.png,Southern,just waiting,i cannot stand this bus. it is never on time and is so crowded omg,Does Hayley dislike taking the bus?,y,Hayley_Southern1_NoCollege_EPCAgreement.wav,spr,NA,NA,NA,NA,NA
M1_list4BaseA-b,list4BaseA-b,7,16,SVA_37_SPS,SVA,2,Hayley,w3_face.png,Southern,love that cooking show,it's true that the knife for the chefs probably was in need of sharpening.,Was there more than one knife that needed sharpening?,n,Hayley_Southern1_NoCollege_EPCAgreement.wav,spr,NA,NA,NA,NA,NA
M1_list4BaseA-b,list4BaseA-b,7,17,Colloq43,Colloq,2,Hayley,w3_face.png,Southern,"hey, are you ok?",I heard about the fight you had with Jimmy,Does Hayley seem concerned?,y,Hayley_Southern1_NoCollege_EPCAgreement.wav,spr,NA,NA,NA,NA,NA
M1_list4BaseA-b,list4BaseA-b,7,18,Without_3_N,Without,2,Hayley,w3_face.png,Southern,bad idea,so actually Isabella went out swimming without her goggles on this afternoon.,Was Isabella wearing her goggles when she went swimming today?,n,Hayley_Southern1_NoCollege_EPCAgreement.wav,spr,NA,NA,NA,NA,NA
M1_list4BaseA-b,list4BaseA-b,7,19,SVA_9_SSS,SVA,2,Hayley,w3_face.png,Southern,"anyways, getting to the cabin",so yeah the road to the mountain literally was all covered with leaves.,Was there more than one road covered with leaves?,n,Hayley_Southern1_NoCollege_EPCAgreement.wav,spr,NA,NA,NA,NA,NA
M1_list4BaseA-b,list4BaseA-b,7,20,PNC_11_P,PNC,2,Hayley,w3_face.png,Southern,about the litter,last night the child prevented the trash from nearly falling in the open gutter.,Did the trash fall in the open gutter?,y,Hayley_Southern1_NoCollege_EPCAgreement.wav,spr,NA,NA,NA,NA,NA
M1_list4BaseA-b,list4BaseA-b,7,21,Without_14_N,Without,2,Hayley,w3_face.png,Southern,wow rookie stuff,she saw that Sam worked his shift without his sunglasses on this morning.,Was Sam wearing his sunglasses when he worked his shift?,n,Hayley_Southern1_NoCollege_EPCAgreement.wav,spr,NA,NA,NA,NA,NA
M1_list4BaseA-b,list4BaseA-b,8,0,NA,NA,2,Madison,w2_face.png,NA,NA,NA,NA,NA,Madison_Northern2_NoCollege_EPCAgreement.wav,audio,Where is Madison from?,"Suburbs of Columbus, Ohio",Coast of Maine,Rural part of Nebraska,"Chicago, Illinois"
M1_list4BaseA-b,list4BaseA-b,8,1,Colloq29,Colloq,2,Madison,w2_face.png,Northern,this sucks,this online class is actually so annoying and useless omg,Does Madison have obligations she doesn't like much?,y,Madison_Northern2_NoCollege_EPCAgreement.wav,spr,NA,NA,NA,NA,NA
M1_list4BaseA-b,list4BaseA-b,8,2,SVA_19_SPS,SVA,2,Madison,w2_face.png,Northern,so the dangerous dog,I heard that the lawsuit against the owners actually was for revenge.,Was there more than one lawsuit used for revenge?,n,Madison_Northern2_NoCollege_EPCAgreement.wav,spr,NA,NA,NA,NA,NA
M1_list4BaseA-b,list4BaseA-b,8,3,SVA_28_SSS,SVA,2,Madison,w2_face.png,Northern,finally looked at the top shelf,but I saw that the box for the gift literally was in the closet.,Was there more than one box in the closet?,n,Madison_Northern2_NoCollege_EPCAgreement.wav,spr,NA,NA,NA,NA,NA
